title,artist,creator,tags,num_timing_points,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Itazura Sensation,Shinra-bansho,Hailie,Ayaponzu* Ayo Remilia Flandre Scarlet Shiro ticat kaztora Kafuu Doujin Septette for the Dead Princess U.N. Owen was her? ZUN Touhou AJ Mischievous funkot Shanipika Shiratoi RVMathew Nao Tomori Naotoshi,70,3,268.8522083333333,745460,0.0074390313265358
Aa Kenran no Yume ga Gotoku (Epsilon Remix),"Uinyasu, Occhoko Bunny",GIDZ,Dirty Farmer Regou hellgou Flask little CloudSplash16 Matha -_Matha_- Petal xlolicore xLolicore- Elsa Valentine My Angel Watame Naotoshi Lasse Flask Dailycare Morinaga Sing Nao Tomori Amamiya Yuko Skystar opening eroge visual novel sen no hatou tsukisome no kouki senmomo august soft OP Japanese Gal game electronic jpop,111,2,242.476,749096,0.0041241195004866
Club Ibuki in Break All,IOSYS,TheMefisto,PUNK IT! TOUHOU! ちよこ chiyoki loreley Anishina Kodoku PantyDev Djulus,65,2,204.12,751755,0.004899078973153
ReI,THE ORAL CIGARETTES,Kagetsu,Milan- Delis Kalibe Irohas Logic Agent MugiwaraSekai,95,2,257.05125,754451,0.0038902747992861
Black + White (TV Size),Nomizu Iori,wcx19911123,No_Gu a3272509123 Curisu yangzd88 tutuhaha Sakamaki Izayoi Kudou Asuka Kasukabe You Kuro Usagi Black Rabbit Asanuma Shintarou Nakajima Megumi Bridcut Sarah Emi,26,2,87.06608333333334,75509,0.011485528712386
Lyrith -Meikyuu Lyrith-,yumemidoll,eiri-,Ayyri Alheak Uberzolik Fizz Dashyy- Dash Shiinoha Kotone Tomadoi Armin A_r_M_i_N Nokris Reya LunarBlossom LeaF Yumemido BOFU2017 -LEGENDA EST A MYTH- THE BMS OF FIGHTERS ULTIMATE 2017 めいきゅう 孤高クローバー エース 遥壱朗 テンソル FRENZ2017 IRON MAIDEN Optie,232,3,147.20990929705215,757681,0.013586041928497
"smile, sweet, sister, sosister",gle6,schoolboy,komore testo neilperry djulus seikatu bon appetit счастливы вместе schastlivy vmeste ブレンド・S ぶれんど・えーす opening blend a gleb happy together,33,2,93.57058333333332,759957,0.0106871194383562
Presenter*,Aitsuki Nakuru,Hanazawa Kana,japanese pop A than_Lily Nacollection!! 2 newton- -Aqua Nokris Reya Lunar Blossom Eir Lobelia Abhor Tsumia DalouBot Affirmation Neoskylove,387,3,191.81714285714287,760473,0.0104265967588179
Symbol (TV Size),Luck Life,hypercyte,shokugeki no souma soma san no sara toutsuki ressha-hen food wars season 3 opening 2 peter _meep_,63,2,89.67836734693877,762380,0.0111509612583746
Symbol (TV Size),Luck Life,Cris-,Rin Desu Rin_Desu wolf3211 Shokugeki no Soma San no Sara Toutsuki Ressha-hen Food Wars Season 3 Opening 2 J.C.Staff,14,2,89.37345833333333,762407,0.0111890041926131
Shounen Ripples,Yu Tokiwa,Sotarks,脇田潤 Jun Wakita wac 泉陸奥彦 Mutsuhiko Izumi 渡部正人 Watabe Masahito Asaki EMOCTRO 音楽 Ongaku BeatStream アニムトライヴ AnimTribe GITADORA plus jukebeat pop'n music 19 TUNE STREET REFLEC BEAT colette -Autumn- ポップンリズミン rhythmin shonen yuu soundtrack game size sharu nevo akitoshi corinn -laura- shunao shogunmoon [_sharuresu_] sharuresu snownino_,27,2,121.6,763619,0.0082236842105263
Yugioh! Theme,Wayne Sharpe and John Siegler,Sotarks,遊☆戯☆王デュエルモンスターズ Larry Saltzman Opening Op nao_tomori naotoshi akitoshi corinn -laura-,25,2,91.58680272108845,765548,0.010918603666571
Kakatte Koi yo,NakamuraEmi,Milan-,yugu pishifat メガロボクス,10,2,89.60533333333333,766410,0.0111600499970239
KOWAREYASUKI,Guilty Kiss,ktgster,ラブライブ！サンシャイン!! school idol project aqours mari ohara aina suzuki 鈴木愛奈 riko sakurauchi rikako aida 逢田梨香子 yoshiko tsushima kobayashi aika 小林愛香,8,2,101.91099773242632,766867,0.0098124836597671
Raver Raver Raver,EFM-7,Katty Pie,yanlu hardcore heaven 3,16,3,152.97304166666666,76830,0.0130741990759265
Lost Time Memory (TV Size),JIN ft. Matsuyama Kouta (BYEE the ROUND),Nevo,vocaloid ia Mekakucity Actors project カゲロウプロジェク 中西亮輔 Ryosuke Nakanishi cover ia/vt colorful 自然の敵P Shizen no Teki P Teki-P TekiP じん Blindfold mekakucity actors daze カゲロウプロジェクト  Shunao armin a_r_m_i_n Lasse shogunmoon Nao Tomori naotoshi Kalibe project,34,2,155.71591836734694,768638,0.0064219510149303
Chloe,DJ Totoriott,Yusomi,fanzhen0019 yf_bmp Video game electronic instrumental Smith no kimagure gentle スミスのきまぐれジェントル Yoshihiro Tagawa,10,2,120.05877551020409,768982,0.0083292536988685
Doppel ally,nanawoakari,Irohas,"mugiwarasekai kanau mamayu fuyuyu- silky mini album いろいろいうけど「♡」（いいね）がほしい Iroiro iukedo ""♥"" (ii ne) ga hoshii eve numa leimon ryuuseee",23,2,70.9485625,770165,0.0140947182686048
Ji Ming Yue,S.I.N.G,Sandrew,Super Impassioned Net Generation T2o 李懋扬  G-Tracy 纪粹希 Lobelia Yugu Sun Rainbow,12,3,115.90529166666668,773973,0.0172554675566653
Independence,Kanzaki Elza starring ReoNa,Yasaija 714,sword art online alternative gun gale sao ggo Little CloudSplash16 akitoshi corinn -laura- asuka_- seto kousuke,27,3,227.982875,780318,0.0087725887306228
V kosmose,SEREBRO,Marmowka,russian pop Bakari -Bakari- riffy Shmiklak ZLOdeuka- Nattu серебро Ольга Серябкина olga seryabkina Екатерина Кищук Ekaterina Kishchuk Полина Фаворская Polina Favorskaya maksim fadeev Максим Фадеев,72,2,172.25675,781632,0.0058052877463437
Egao ni Naru,Nanahira & *namirin,Uta,koufuku graffiti happy cooking gourmet girl ryou fluffy hair waifuiscute リョウときりん(佐藤利奈と大亀あすか),23,6,92.1861224489796,781710,0.0542380986115046
escape (TV Size),XX:me,Nozhomi,darling in the franxx ed ending キス・ミー kiss me mir pachiru spotty,14,2,86.0473469387755,782869,0.0116215088038858
Sakamichi no Melody (TV Size),YUKI,mintong89,drum guitar piano bass Silver Fran opening op Yoko Kanno Buhei,20,3,89.54775510204081,78379,0.0223344515752625
ReI,THE ORAL CIGARETTES,Sotarks,Yamanaka Takuya Suzuki Shigenobu Akirakani Akira Nakanishi Masaya ReIproject akitoshi -laura- corinn shunao shogunmoon snownino_ nevo armin a_r_m_i_n mir,29,2,121.95274376417234,785858,0.008199897510578
Bull's Eye (TV Size),nano,Mir,Aria the Scarlet Ammo Double A AT-X opening lolis nao tomori naotoshi hidan no aria,35,2,90.024,788233,0.0111081489380609
CATCH ME,THE ORAL CIGARETTES,Nevo,eiri- ayyri Seto Kousuke mir irohas snownino_ mugiwarasekai,41,2,157.6475283446712,789885,0.0063432646899078
Six Trillion Years and Overnight Story,Roselia,lit120,BanG Dream! Girls Band Party bandori garupa ガルパ ロゼリア kemu IA vocaloid 6 Rokuchounen to Ichiya Monogatari A Tale of Six Trillion Years and a Night cover game size minato yukina 湊友希那 aiba aina 相羽あいな hikawa sayo 氷川紗夜 kudou haruka 工藤晴香 imai lisa 今井リサ endou yurika 遠藤ゆりか nakashima yuki 中島由貴 udagawa ako 宇田川あこ sakuragawa megu 櫻川めぐ shirokane rinko 白金燐子 akesaka satomi 明坂聡美 -Hakurei- Yukiyo thzz Lasse val0108 Nao Tomori Naotoshi,108,2,98.95733333333334,790060,0.0101053652752701
Cry out,ONE OK ROCK,A r M i N,35xxxv J-Rock OOR short ver Sotarks Armin A_r_M_i_N Shunao ShogunMoon Doormat KittyAdventure gokugohan12468,27,2,102.77904761904762,790512,0.0097296095183379
Babaroque (Short Ver.),cYsmix,Mao,kusemono records oracle niva chaoslitz mir mappers' lounge fa featured artist,41,3,149.185306122449,791667,0.0134061460339695
Live 2 Dance (Nightcore Mix),DJ THT meets Scarlet,-Bakari-,collab Black_Cherry_Ita Flask BCI Lally rave remix dancecore hands up,14,2,117.6555,79363,0.0084993901687553
Lost Time Memory,JIN ft. Matsuyama Kouta (BYEE the ROUND),Nevo,vocaloid ia Mekakucity Actors project カゲロウプロジェク 中西亮輔 Ryosuke Nakanishi cover 初音ミク -Project DIVA- F 2nd 自然の敵P Shizen no Teki P Teki-P TekiP じん Blindfold mekakucity actors daze カゲロウプロジェクト project lasse kalibe schoolboy komore Nikakis,48,2,297.2995918367347,797779,0.0033636104033037
Presenter*,Aitsuki Nakuru,toybot,nacollection!! 2 a than_lily bluoxy flask lasse,142,3,191.88,799156,0.0104231811548884
Hoshikuzu Orchestra,HAG,C O N N E R,ハグ hagu vocaloid cover album pop jpop j-pop mili full ver ハヤブサ [_lost_] conner c_o_n_n_e_r asuka_- door weapon xiced,320,2,294.699625,804193,0.0033932856209097
"Konna Sekai, Shiritakunakatta. (TV Size)",Sawai Miku,wajinshu,Akame ga Kill! ending 1,75,2,93.72734693877553,804631,0.0106692447045707
Super Driver,Will Stetson,Sotarks,The Melancholy of Haruhi Suzumiya edit cut ver version akitoshi corinn -laura- nikakis snownino_ rolniczy greenhue armin a_r_m_i_n fieryrage eiri- ayyri realazy aya hirano cover,22,2,106.65795833333334,805224,0.0093757654433506
Ah Yeah!! (TV Size),SukimaSwitch,Agent_James,haikyuu haikyuu!! haikyuu! haikyu! opening season 1 s1 anime uta haruto waifuiscute fluffy hair haruto_aizawa japanese rock pop anime,29,2,90.6,805562,0.0110375275938189
Hitorigoto,ClariS,Xexyz,toybot snownino_ eromanga sensei ero manga eromanga-sensei eromangasensei opening 和泉 正宗 紗霧 いずみ まさむね さぎり izumi masamune sagiri 妹 imouto op full size soliloquy,32,2,231.97266666666667,807025,0.0043108527154061
Picotto! Papitto!! GARUPA*PICO!!! (TV Size),"Aimi, Sakura Ayane, Maeshima Ami, Aiba Aina, Itou Miku",-Aqua,"バンドリ！ ガールズバンドパーティ！ Bandori! Girls Band Party! ガルパ Garupa insert cover original song Bandori project Girl Party Garupa! Rozeria ロゼリア Kudō Haruka Kudo Kudou Kudoharu Kdhr Fries 工藤晴香 Hikawa Sayo 氷川紗夜 Yonaka- Yonaka Moge-ko Mogeko Moge ko newton- newton Atalanta 香澄×蘭×彩×友希那×こころ Kasumi x Ran x Aya x Yukina x Kokoro 戸山香澄 Toyama 美竹蘭 Mitake Miitake 丸山彩 Maruyama 湊友希那 Minato 弦巻こころ Tsurumaki garupico Poppin’Party Poppin'Party Poppin Party Popipa Afterglow Roselia Pastel＊Palettes Pastel*Palettes Pastel Palletes ハロー、ハッピーワールド！ Hello, Happy World! Hello World",105,2,30.845333333333333,809023,0.0324198149909224
"One Day, One Dream (TV Size)",Tackey & Tsubasa,Kei,opening sunrise entertainment sorda s_o_r_d_a,11,2,95.2424375,81107,0.0104995212874513
Ame ga Furu kara Niji ga Deru (TV Size),Sky Peace,Nevo,nanatsu no taizai imashime no fukkatsu seven deadly sins revival of the commandments pika [[pika]] xchorse chaoticred hypercyte ayanokorin nikakis yukiyo,12,2,89.93959183673469,811447,0.0111185739180946
Yume no Mata Yume,yuikonnu,Kyuukai,夢見がちなクリームパッフル yumemigachi na cream puffle white chocolate full version utaite cover mafumafu yuiko a dream within alternate style yaleufeu,136,2,235.2065306122449,812160,0.0042515826299422
"A True, True Friend",Daniel Ingram,ztrot,mlp twilight sparkle rainbow dash pinkie pie rarity fluttershy applejack Dark_Ai true true,21,6,207.17714285714283,81493,0.0241339364518976
Party in the HOLLOWood feat. Nanahira,t+pazolite,eiri-,"Ayyri Realazy Real Stefan inc incandescence Taikocracy Endymion Ascendance Underforest Trynna Dashyy- Dash Noffy TNG TheNutritiousGuy Comiket 93 C93 Good Evening, Evening CHS-0031 C.H.S CHS tpz",51,2,238.62857142857143,819349,0.0041906130268199
Aa Kenran no Yume ga Gotoku (Epsilon Remix),"Uinyasu, Occhoko Bunny",deadcode,-_matha_- matha kkipalt agatsu ioexception opening eroge visual novel sen no hatou tsukisome no kouki senmomo august soft Japanese Electronic Nagata Yui 永田ゆい 白鷺雪兎 Yuki Shirasagi 千桃 UiNA,322,2,242.476,822937,0.0041241195004866
Iro wa Nio e do Chiri Nuru o (OPver.1.2),Yuuhei Satellite,Crimmi,Touhou iceon Starving Trancer Yusuke Ceo Kamase-tora Mayumi Morinaga senya ZUN Team Shanghai Alice Memories of Phantasm Nitori's Theme Even the Blossoming Flowers Will﻿ Eventually Scatter The Gensokyo the Gods Loved Fuujinroku Mountain of Faith SOUND VOLTEX BOOTH SDVX,12,2,94.33345833333334,82326,0.0106006926669266
Ao to Natsu,Mrs. GREEN APPLE,Haruto,haruto_aizawa ipas newipas kujinn reform s2vx osuuki niseboi giraffle music blue and summer days in love with you ost original soundtrack ao natsu: kimi ni koi shita thirty nichi ミセスグリーンアップル motoki omori 大森元貴 hiroto wakai 若井滉斗 ayaka yamanaka 山中綾華 ryoka fujisawa 藤澤涼架 kiyokatsu takano 髙野清宗,169,2,270.5101666666667,824592,0.0036967187308425
Guren no Yumiya,Roselia,Trynna,Bossandy Lafayla Noffy Sotarks Net0 バンドリ！ Girls Band Party! ロゼリア  湊 友希那 Yukina Minato 相羽 あいな Aiba Aina 氷川 紗夜 Sayo Hikawa 工藤晴香 Kudou Haruka 今井 リサ Lisa Imai 遠藤ゆりか Endou Yurika 中島 由貴 Nakashima Yuki 宇田川 あこ Ako Udagawa 桜川 めぐ Sakuragawa Megu 白金 燐子  	Rinko Shirokane 明坂聡美 Akesaka Satomi 進撃の巨人 Shingeki no Kyojin Attack on Titan Linked Horizon,22,4,99.0233125,825409,0.030295896231506
Dark Chest of Wonders,Nightwish,Sieg,once,84,5,157.728,82846,0.0253601136133089
Palette,nano,DingGGu,yuyoyuppe vocaloid nicovideo megurine luka w_h_i_t_e,37,5,227.8219375,83112,0.017557571689074
Aoi Shiori (TV Size),Galileo Galilei,Gero,HabiHolic DakeDekaane Anohana Opening We Still Don't Know the Name of the Flower We Saw That Day A-1 Pictures,10,2,89.36489795918368,83764,0.0111900760011692
Ichinen Nikagetsu Hatsuka,BRIGHT,Sekai-nyan,SAO Sword Art Online HeatKai Sekai Nichiyouki nich95 Flask ykcarrot 1 year 2 months 20 days,16,4,185.47470833333333,83795,0.0161747120508119
Atropos,sasakure.UK,Cellina,suzuki_1112 reana rose pacifica dailycare morinaga beomsan haruto milr_ schoolboy ayalis anze gimbab komore haruto_aizawa electronic instrumental video game,160,3,118.831,838536,0.0168306250052595
nonfantasy,mafumafu x Amatsuki,Jian,Itsudatte Bokura no Koi wa 10 cm Datta honeyworks utaite cover jpop j-pop japanese pop anime あまつき AirinCat William K Asuka_- Nikakis William_K,94,4,121.85902494331066,841289,0.0246186115586893
poslednyaya pesnya o ney,egor nats,Daycore,drum and bass dnb russian русский барханов alumetri cami gordon123 gordon yamakudzi mikan mikan- marvollo m_a_r_v_o_l_l_o shmiklak,31,7,107.898625,844319,0.0556077521840523
SETI,GONE.FLUDD,Alumetri,BOYS DON'T CRY hip-hop rap russian nets SWIFTNESS2H fast food music Yan Dendorf daycore djulus ren derandom_otaku,23,2,140.05575,846396,0.007140013887327
Sentimental Love (TV Size),Sati Akura,Nao Tomori,a town where you live kimi no iru machi mimimemeMIMI みみめめMIMI anime cover russian komore schoolboy desperate-kun myxomatosis shanipika,9,2,91.76816326530611,849898,0.0108970253344719
Take On Me,a-ha,Myxo,myxomatosis refaller mkguh silverboxer m980 mm201 metalmario201 starcastler english pop 80s classic synthpop oldschool hunting high and low norwegian,38,12,225.3322448979592,850597,0.0488168038488291
I Will Show You,Ailee,Norman,Hinsvar Sonnyc,31,3,232.2808125,85732,0.0086102677981634
Burnt Rice (feat. YUNG GEMMY),Shawn Wasabi + YDG,ScubDomino,sssshawnnnn Midi Fighter 64 youth death & and glory kowari saronk den0saur woduf1121 [white music] hwamyu wm milr_ absolute godmode regou uwu anime girl anime_girl crazyrabbitkge foxygrandpa,78,2,123.42857142857144,866401,0.0081018518518518
Dead!,My Chemical Romance,MetalMario201,the black parade,50,3,195.52,8677,0.0102291325695581
Kieta Mitai,THE ORAL CIGARETTES,Agatsu,glaceon reform kujinn kyouran hey kids japanese rock,32,3,131.03020408163266,867742,0.0152636562998405
Jump Around,"Fear, and Loathing in Las Vegas",iyasine,j-pop WORLD SOCCER Winning Eleven 2012,72,3,216.3983333333333,86861,0.0092422153590215
Give it All,Rise Against,Kitsunemimi,DiamondCrash Roley Siren Song of the Counter Culture,5,3,168.0195918367347,8698,0.0119033737562189
Beginning,Toby Fox,Error-,ost radiation survey_program undertale kris toriel,14,2,57.44326530612245,872679,0.0174084811277853
quaver,dj TAKA,Sotarks,risk junk beatmania IIDX 19 Lincle jubeat saucer jukebeat KONAMI music pack 25 pop'n music Sunny Park plus MUSIC PACK 29 + ポップンリズミン パック1 MUSIC PACK 19 cut edit short ver version akitoshi corinn -laura- myxomatosis desperate-kun shunao shogunmoon kencho yukiyo snownino_ reform kujinn yuii- eiri- ayyri doormat lasse onlybiscuit armin a_r_m_i_n kyuukai yaleufeu nevo monstrata fieryrage fiery,13,3,71.05734693877551,873811,0.0281462802393008
Innocence,Aoba Ringo,Kitsuneko,3rdEye mamomo visual novels hentai game eroge opening short version MiLu merchat7,24,2,128.41358333333332,87500,0.0077873381774903
Sweet Sweet Cendrillon Drug,MuryokuP,Mordred,VOCALOID Megurine Luka Leda uz uzP kz Remix Ao Rock nao tomori naotoshi stjpa trynna,76,3,257.18083333333334,878167,0.0077766292848417
Heart To Heart (Nightcore Mix),Rob Mayth,Dark_Ai,dance techno remix stefan tng thenutritiousguy,19,2,142.38913832199546,88206,0.0070230075958365
ReI,THE ORAL CIGARETTES,_tranquility,Serizawa Haruki Jack J_a_c_k Cami Gottagof4st smozit Onlybiscuit brotarks Kujinn Reform Kisses and Kills rock japanese cut version,12,2,105.74124716553288,889058,0.0094570475269177
psychology,Adust Rain,eiri-,Ayyri Trynna Realazy Xenok Dashyy- fieryrage Hailie DJ Lucky DJ_Lucky Cheri Shiinoha Kotone Shiinoha_Kotone Tomadoi Hey lululu lu^3 Hey_lululu Noffy Hysteria A.M.A. Chireiden Earth Spirit Palace mirimo Reitaisai 13 RTS13 Enthusiasm okogeeechann K.ShawZ kisssy ハルトマンの妖怪少女 Hartmann's Youkai Girl Touhou ZUN Team Shanghai Alice Koishi Komeiji 古明地 こいし TH11 TH 11 Metal Screamo Japanese Video Game,123,2,214.47532879818596,890981,0.0046625409346776
Tsukinami,Wakeshima Kanon,Reform,Kujinn SMOKELIND Onlybiscuit jpop j-pop japanese neo-classical female vocalist,60,2,293.9820408163265,896080,0.0034015683312599
Fatima (TV Size),Ito Kanako,Sotarks,Itou opening シュタインズ・ゲート reform kujinn shunao shogunmoon akitoshi corinn -laura- ゼロ anime japanese 2,13,2,96.1395918367347,898005,0.0104015419755287
Hana Tsubomi Yume Miru Kyoushikyoku ~Tamashii no Shirube~,Uchida Maaya,Mythol,RLC meiikyuu Flask,33,2,213.76004166666667,89888,0.0046781428006988
YOU AND I,Dreamcatcher,Yamakudzi,krock korean kpop k-pop 지유 수아 시연 한동 유현 다미 가현 ji-u su-a siyeon handong yoohyun dami Gahyeon Agatsu Cris- Haruto Haruto_Aizawa TheMefisto Akitoshi Corinn tatemae Anishina_Kodoku Loreley Hazu-,35,2,83.62316666666666,901170,0.0119584086546989
Bergentrueckung/ASGORE,toby fox,Kaitjuh,glaceon kowari mindmaster107 deviouspanda -Keitaro Error- Chiptune Video Game Instrumental,74,2,177.345306122449,908087,0.0056387170422742
Mare Maris,M2U,Minorsonek,M2Usonek Seulgij Axhina CptSqBany RVMathew SquareTude latin skubi video game all perfect collection shin dong whi 申東輝 classical electronic instrumental ReX sphazer infinity poly RedEye chaos star light,291,2,132.25795918367348,908811,0.0075609816314438
ZETTAI ZETSUMEI,Co shu Nie,Monstrata,コシュニエ promised neverland yakusoku never emma ray norman anime children seinen full version mindmaster107 glaceon yugu gillstar deca lit120 -hakurei- the japanese,54,4,148.97632653061223,908973,0.0201374276696475
Thank You!! (TV Size),HOME MADE KAZOKU,Seto Kousuke,Heartful Best Songs Rock the World ブリーチ Anime Ending J-Pop Japanese Arigatou Amandia Monstrata -Mikan Mikan Trynna,9,2,62.093061224489794,913665,0.0161048590660496
Sentimental Crisis (TV Size),halca,Nao Tomori,Kaguya-sama wa kokurasetai tensai-tachi no renai zunosen kaguya wants to be confessed the genius war of love and brains is hailie japanese anime ending,23,2,89.86122448979592,914756,0.0111282703488372
Sentimental Crisis (TV Size),halca,kunka,ending Kaguya sama wa Kokurasetai Tensai tachi no Renai Zunousen Love Is War kunkakunkakunkakunka,15,2,90.0,915808,0.0111111111111111
Momoiro Typhoon,Haruna Luna,Trynna,Yuragi-sou no Yuuna-san Opening Anime Single Japanese Net0 Alexsander Delis spoes j-pop jump 1 2,71,2,116.92031746031746,916277,0.0085528334315325
Kaen,Ziyoou-vachi,Seto Kousuke,Dororo Anime Opening japanese rock jrock Single Shirahane Suou SrSkyPlayer Senhor,67,2,39.882993197278914,918188,0.0250733437947738
Face My Fears (English Version),Utada Hikaru & Skrillex,Testo,dendyhere dance Disney square enix 3 future bass,77,2,222.04616666666664,918624,0.0045035679517097
ZETTAI ZETSUMEI,Co shu Nie,Crissa,コシュニエ the promised neverland yakusoku no Hazu- wolf3211 japanese anime coshunie full size ed ending single,154,4,148.92,918776,0.0201450443190975
ZETTAI ZETSUMEI (TV Size),Co shu Nie,Agatsu,yakusoku no neverland the promised ed ending japanese rock anime kowari glaceon fixxis,35,2,91.5069387755102,924203,0.0109281330288324
Utsukushiki Zankoku na Sekai (TV Size),Hikasa Yoko,CXu,Attack on Titan MillhioreF ending Mikasa Ackerman Eren Jaeger 進撃の巨人,32,2,89.812,92671,0.0111343695719948
Niji o Ametara,fhana,Sotarks,toybot haruto haruto_aizawa asahina momoko mokori m_o_k_o_r_i if we could weave rainbows rainbow towana Junichi Sato Yuxuki Waga Kevin Mitsunaga haruchika haru chika full size ending ed sukinathan Nathan jap japanese anime vocal female vocalist to wa Seishun suru,87,2,266.0571428571429,927646,0.003758591065292
Higurashi Moratorium,Amatsuki,Nevo,TOTAL OBJECTION Vocaloid Megpoid GUMI xchorse yukiyo lasse airincat,79,2,213.15918367346936,931886,0.0046913296568627
goldenslaughterer,zts,Dada,umineko no naku koro ni when the seagulls cry they code zts label czl musicbox red 07th Expansion Ryukishi07 chapter 1 one maria ushiromiya electronic video game instrumental PandaHero deetz Luscent 404 AimNotFound,52,2,229.69466666666668,931948,0.0043536056562044
Hisekai Harmonize feat. Kagamine Rin,sasakure.UK,Enon,幻実アイソーポス genjitsu The Fantastic Reality of aesop non-world GimBab 404 AimNotFound 404_AimNotFound Luscent Dailycare Morinaga Down supporter plz supporter_plz zzx jieusieu Novelty Japanese,14,4,215.0468253968254,934960,0.0139504500680914
Raven Haven,SOOOO,Cris-,FA Featured Artist Mappers' Guild Kagamine Len Cosmolade Hazu- Gremio Heaven minus in the sun Vocaloid Japanese Novelty,94,2,259.5526530612245,935098,0.0038527828099838
Unknown Mother-Goose,Fantastic Youth,Len,IntellectualBoy zzx Half Fast RLC Trynna Mordred vocaloid hatsune miku lowfat onyu おん湯(♨) hot water cover utaite wowaka ふぁんゆ fanyu announ mazaa guusu novelty japanese,53,3,286.416,935708,0.006982850120105
conflict,siromaru + cranky,Icekalt,ataraxia mappers guild mpg electronic pico video game SOUND VOLTEX III GRAVITY WARS BMS Arcarea,90,2,159.42530612244897,936126,0.0062725299033262
Yume Tourou,RADWIMPS,L3NNy,your name kimi no na wa japanese anime j-rock,18,2,129.2538775510204,936827,0.0077367118027485
Heart Realize (TV Size),Tia,Nevo,noragami supercell ryo ending AirinCat xandit kowari yukiyo,11,2,93.168,939836,0.0107332989867765
Kimi ga Sora Koso Kanashikere,CHiCO with HoneyWorks,Serizawa Haruki,ハニーワークス ハニワ 世界はｉに満ちている Sekai wa Ai ni Michiteiru 兎眠りおん Tone Rion 初音ミク Hatsune Miku ボーカロイド Vocaloid ゴム Gom フェルナンドP Fernando-P シト shito チョリスP Chorisu-P オジ Oji 海賊王 Kaizoku Ou Japanese Rock J-rock Jrock Jack J_a_c_k Cris- Kowari Akitoshi -Laura- Corinn Seolv [_L_u_k_a_s] Lukas William K William_K Taeyang Xen Xehn Xenon- Agatsu Elcheer,24,5,201.2473469387755,940746,0.0198760384215991
Princess Blood,Rita,Zweib,opening magnetism,74,2,241.41167800453516,94112,0.0041423016826104
Chikatto Chika Chika,maki ligon,schoolboy,chikattsu 藤原千花 (CV: 小原好美) Fujiwara Kohara Konomi wa kokurasetai tensai-tachi no renai zunousen wants to be confessed to Kaguya-sama: Love Is War sans undertale toby fox MEGALOVANIA battle theme papyrus ost soundtrack anime tv size komore mordred djulus semaphore fser chalwa irohas,116,2,92.68244897959184,943606,0.0107895293122886
Hanazono Denki Guitar!!!,Hanazono Tae (CV: Otsuka Sae),Akitoshi,BanG Dream! Girls Band Party! ガルパ Corinn -Laura- Deppyforce Electric Mori Haruki 母里治樹 Nakamura Kou 中村航 Elements Garden Bandori Full version ver. Poppin'Party popipa ポピパ ポッピン パーティー 戸山香澄 Toyama Kasumi 愛美 Aimi 山吹 沙綾 Yamabuki Saaya 大橋彩香 Ohashi Ayaka 牛込 りみ Ushigome Rimi 西本 りみ Nishimoto 大塚紗英 Ichigaya Arisa 伊藤 彩沙 Itou Ayasa Japanese Video game Anime,183,2,200.35916666666665,943947,0.004991036929514
Wings of light,Akitsuki Fuuka (CV: Lynn),HowRengar,風夏 WEST GROUND Seo Koji anime japanese,237,2,326.46768707482994,945503,0.0030630902830232
escape (TV Size),XX:me,MaddaFakka-sama,tsumugi-chan tsumugi jounzan evilelvis natteke_desu natteke desu chronosp fretzi darling in the franxx hiro ed ending 5 japanese anime zero two 02 キス・ミー kiss me jrock j-rock rock,17,2,86.0734693877551,945854,0.0116179817905918
Fuuga,Hatsuki Yura,Lan wings,Zero__wind Drop HAMELN cmn_891127 Beren BakaHuang,52,2,281.79908333333333,94790,0.0035486275830681
CircleEnd,KISIDA KYODAN & THE AKEBOSI ROCKETS,SMOKELIND,kishida and akeboshi ichigo female vocalist japanese jp j-rock rock kowari reform kujinn,17,2,105.71755102040817,949314,0.0094591672844082
Kamisama ni Natta Hi,REOL,I love apples,the day i became a god japanese pop electronic bor pyroflayer borborygmos meat inspector halfsiashed _83 102335 imbor blacksocks big fan irresistible,137,2,245.15916666666664,949703,0.0040789827017141
Sayonara Gokko (TV Size),amazarashi,Kaitjuh,dororo anime japanese pop ending あまざらし 秋田弘 STAR ISSUE Hiromu Akita Spoken Word Theme Play The Goodbye game mindmaster107 _epreus,87,2,90.30530612244898,955871,0.0110735464275383
Kegare no Uta,Sou,AirinCat,song of impurity japanese novelty cover Hanyuu Maigo 羽生まゐご vocaloid,125,2,244.3755102040816,957139,0.0040920630678781
Running Out Of Time,nu11,Azzedd,Famicompo Pico 4 ZinedineZidane Zizou Electronic Instrumental full version ver,166,9,299.9949886621315,958319,0.0266671121263628
SOLO,JENNIE,Stixy,BLACKPINK k-pop kpop korean pop 블랙핑크 김제니 kim yg entertainment short cut ver version edit browiec,69,2,109.00818594104308,959292,0.0091736229840651
Futari Dake no Kotoba,BUTAOTOME,celerih,AIR Kirylln Nanashima Asami defiance osuskrub lego man bor 東方Project Touhou ランコ Ranko コンプ Comp 少女さとり　～ 3rd eye ハルトマンの妖怪少女 Hartmann's Youkai Girl 古明地　さとり Komeiji Satori Shoujo 古明地 こいし Komeiji Koishi 疑似家族入門 Giji Kazoku Nyuumon Pseudofamily Introduction buta otome,48,2,217.07755102040812,962568,0.0046066486161251
